Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
14-07-2025,ELV,570.4,556.24,572.22,548.81,12840567,1.25E+11,17.19,1.21,32.36,616.5,365.26,Healthcare
14-07-2025,GE,174.92,171.51,176.36,170.87,4543939,1.81E+11,31.44,0.44,5.46,197.11,118.43,Industrials
14-07-2025,GILD,76.71,77.35,77.74,76.5,8340070,91853125000,17.42,3.55,4.44,84.16,64.49,Healthcare
14-07-2025,GOOGL,181.14,179.25,182.52,176.7,64299633,2.13E+12,24.8,0,7.23,210.64,135.68,Communication Services
14-07-2025,GS,463.38,455.4,466.01,453.9,9920778,1.53E+11,12.2,1.98,37.33,578.75,338.96,Financials
14-07-2025,HD,360.9,356.22,365.64,353.43,16253976,3.71E+11,26.06,2.34,13.67,480.74,292.8,Consumer Discretionary
14-07-2025,HON,216.68,218.1,219.85,215.65,6726339,1.47E+11,29.38,1.97,7.42,282.84,198.44,Industrials
14-07-2025,IBM,196.48,198.12,199.04,195.99,12751224,1.78E+11,20.03,3.3,9.89,241.53,136.98,Technology
14-07-2025,INTC,33.44,32.41,33.74,32.08,12177139,1.25E+11,17.8,1.4,1.82,42.33,24.54,Technology
14-07-2025,INTU,631.34,635.78,641.61,623.91,10593734,1.71E+11,64.88,0.66,9.8,798.35,501.23,Technology
14-07-2025,ISRG,442.09,440.03,444.1,439.11,11901897,1.48E+11,44.92,0,9.8,510.08,369.91,Healthcare
14-07-2025,JNJ,170.94,168.61,173.31,167.28,27357245,4.25E+11,17.03,2.72,9.9,220.37,143.99,Healthcare
14-07-2025,JPM,206.38,205.78,208.08,203,10087276,5.75E+11,14.51,2.61,14.18,260.22,156.27,Financials
14-07-2025,KO,65.69,65.52,66.49,64.93,23537133,2.86E+11,26.02,2.66,2.52,73.31,42.9,Consumer Staples
14-07-2025,LLY,939.9,942.51,948.02,927.29,31240907,8.43E+11,47.39,1.23,19.89,1269.38,743.71,Healthcare
14-07-2025,LMT,486.69,480.71,488.46,473.64,10058534,1.15E+11,15.71,2.72,30.6,524.39,391.25,Industrials
14-07-2025,LOW,237.98,234.65,240.78,231.79,2869070,1.48E+11,21.56,1.63,10.88,270.33,159.47,Consumer Discretionary
14-07-2025,MA,468.67,475.95,478.3,465.57,13864585,4.46E+11,35.05,0.53,13.58,623.49,399.88,Financials
14-07-2025,MDLZ,71.83,70.23,72.12,69.83,5783476,90160135135,17.58,2.07,3.99,75.98,63.95,Consumer Staples
14-07-2025,MDT,90.48,88.3,90.71,88.05,13978426,1.13E+11,17.24,3,5.12,97.84,59.09,Healthcare
14-07-2025,META,485.35,487.67,490.78,481.52,73621814,1.35E+12,19.47,0.43,25.05,556.58,394.49,Communication Services
14-07-2025,MMC,219.63,218.27,221.38,215.72,12073370,1.07E+11,21.96,1.82,9.94,261.54,174.95,Financials
14-07-2025,MRK,134.83,132.71,136.34,131.75,25328462,3.27E+11,14.4,2.95,9.22,174.97,108.15,Healthcare
14-07-2025,MS,96.02,97.04,98.43,94.97,7620537,1.60E+11,13.36,3.31,7.26,127.9,84.16,Financials
14-07-2025,MSFT,423.45,435.75,438.05,418.18,50221187,3.11E+12,29.97,0.66,14.54,565.72,339.76,Technology
14-07-2025,NEE,79.75,78.66,80.22,77.61,10482816,1.62E+11,22.17,3.08,3.55,98.33,66.13,Utilities
14-07-2025,NFLX,685.57,681.22,689.96,671.68,19927830,2.83E+11,43.62,0,15.62,897.01,442.84,Communication Services
14-07-2025,NKE,93.39,93.42,94.78,92.74,7400592,1.40E+11,24,1,3.89,119.27,78.55,Consumer Discretionary
14-07-2025,NOW,822.19,847.64,851.96,812.31,11292858,1.75E+11,83.48,0,10.15,991.71,772.39,Technology
14-07-2025,NVDA,504.34,510.05,514.17,497.35,34149994,2.86E+12,40.58,0,12.57,593.73,409.6,Technology
14-07-2025,ORCL,140.37,139.61,141.07,139.19,24869015,3.98E+11,26.42,1.02,5.28,183.21,92.95,Technology
14-07-2025,PEP,188.13,183.47,188.96,182.42,23370006,2.40E+11,23.14,2.58,7.93,212.37,152.32,Consumer Staples
14-07-2025,PFE,31.9,31.33,32.22,31.18,9190981,1.67E+11,11.48,6.26,2.73,41.62,24.24,Healthcare
14-07-2025,PG,173.86,172.33,174.52,169.89,30177584,3.90E+11,28.49,2.34,6.05,230.49,117.68,Consumer Staples
14-07-2025,PLD,133.64,134.89,136.63,132.53,3552809,1.30E+11,36.53,2.73,3.69,147.12,91.5,Real Estate
14-07-2025,PM,114.8,112.08,115.82,111.44,3415393,1.68E+11,19.87,4.48,5.64,126.69,72.9,Consumer Staples
14-07-2025,PYPL,67.21,67.56,67.97,66.25,2576004,72385714286,15.71,0,4.3,73.06,49.45,Financials
14-07-2025,QCOM,209.83,212.58,214.19,206.97,29431799,2.22E+11,19.45,1.83,10.93,234.86,152.1,Technology
14-07-2025,REGN,1073.57,1077.03,1086.3,1063.91,9618235,1.13E+11,17.54,0,61.4,1233.41,958.04,Healthcare
14-07-2025,RTX,124.11,126.5,127.04,123.2,2089578,1.67E+11,16.19,2.49,7.81,150.24,112.43,Industrials
14-07-2025,SCHW,84.15,83.09,84.51,82.56,14598537,1.40E+11,19.09,1.14,4.35,96.04,70.15,Financials
14-07-2025,SO,82.88,81.72,83.13,80.5,3551296,84604235294,16.13,3.46,5.07,102.51,61.65,Utilities
14-07-2025,SPGI,472.11,477.92,480.79,469.44,12009037,1.51E+11,36.93,0.85,12.94,519.13,367.93,Financials
14-07-2025,SYK,372.57,376.46,377.53,371.26,7263883,1.37E+11,33.44,0.98,11.26,473.19,296.05,Healthcare
14-07-2025,T,20.86,21.17,21.35,20.68,7062997,1.36E+11,8.16,7.67,2.59,23.8,16.5,Communication Services
14-07-2025,TJX,117.08,118.37,120.09,116.36,6687045,1.33E+11,22.22,1.19,5.33,151.38,104.34,Consumer Discretionary
14-07-2025,TMO,580.8,594.18,598.98,572.57,17870693,2.25E+11,29.49,0.32,20.15,721.13,541.82,Healthcare
14-07-2025,TSLA,253.47,255.94,258.9,249.73,18722857,8.37E+11,61.93,0,4.13,321.16,201.7,Consumer Discretionary
14-07-2025,TXN,196.67,200.32,202.83,195.08,5208200,1.81E+11,22.07,2.6,9.08,246.56,169.15,Technology
14-07-2025,UBER,73.73,72.43,74.44,72.03,6633906,1.40E+11,26.37,0,2.75,80.16,56.72,Technology
14-07-2025,UNH,603.31,611.81,616.8,596.94,10752454,5.61E+11,22.05,1.16,27.75,822.5,402.94,Healthcare
14-07-2025,UNP,258.67,259.36,262.06,255,2595290,1.58E+11,23.57,2.2,11,280.16,211,Industrials
14-07-2025,UPS,147.34,143.74,148.59,141.85,7067405,1.16E+11,18.06,3.26,7.96,180.5,103.44,Industrials
14-07-2025,V,282.43,285.33,289.22,278.95,9799472,5.71E+11,30.43,0.64,9.38,350.55,194.91,Financials
14-07-2025,VRTX,460.64,470.72,473.11,458.67,6371536,1.23E+11,28.26,0,16.66,630.01,432.69,Healthcare
14-07-2025,VZ,45.36,44.46,45.48,44.07,7736150,1.73E+11,10.24,5.67,4.34,59.93,36.32,Communication Services
14-07-2025,WMT,74.18,72.53,74.34,72.36,8411251,5.68E+11,32.16,1.28,2.26,91.13,52.62,Consumer Staples
14-07-2025,XOM,126.92,128.37,129.17,125.94,15823736,5.03E+11,15.72,3.06,8.17,153.21,98.82,Energy
14-07-2025,ZTS,151.06,150.1,152.4,149.32,14550265,68045333333,24.07,0.68,6.24,183.86,103.07,Healthcare
15-07-2025,AAPL,222.18,222,223.75,219.76,72685329,3.47E+12,27.62,0.53,8.04,242.33,186.69,Technology
15-07-2025,ABBV,177.17,176.53,178.07,175.82,24475428,3.00E+11,18.07,3.13,9.77,234.16,137.78,Healthcare
15-07-2025,ABT,121.45,122.63,124.33,119.79,10345229,2.04E+11,20.1,1.93,6.1,136.63,96.67,Healthcare
15-07-2025,ADBE,608.05,626.21,631.33,604.66,32863537,2.71E+11,40.81,0,15.34,718.16,431.74,Technology
15-07-2025,ADP,253.4,259.23,260.56,251.91,6572337,1.07E+11,29.94,2.17,8.66,306.06,171.77,Financials
15-07-2025,AMD,163.05,164.29,165.06,162.65,33150452,2.49E+11,45.61,0,3.6,188.31,147.12,Technology
15-07-2025,AMGN,301.22,296.46,303.66,292.93,11881612,1.51E+11,12.61,3.03,23.51,389.71,219.35,Healthcare
15-07-2025,AMT,213.99,213.14,216.72,210.56,11053096,98772195122,27.77,2.51,7.68,271.97,179.77,Real Estate
15-07-2025,AMZN,179.54,181.79,184.17,178.78,80745635,1.87E+12,40.21,0,4.52,218.37,119.64,Consumer Discretionary
15-07-2025,AVGO,1722.45,1721.52,1747.39,1707.96,23246467,7.90E+11,36.5,1.82,47.16,1922.17,1387.56,Technology
15-07-2025,BAC,43.51,43.13,43.98,42.66,28471615,3.21E+11,15.2,2.28,2.84,54.1,31.4,Financials
15-07-2025,BKNG,3809.72,3862.69,3871.31,3783.02,10899237,1.39E+11,22.53,0,171.45,4440.69,3529.24,Consumer Discretionary
15-07-2025,BLK,892.77,912.49,922.48,890.05,7148629,1.41E+11,24.09,2.13,37.88,1045.7,821.1,Financials
15-07-2025,BMY,57.4,57.19,58.05,56.65,12156690,1.09E+11,11.01,4.09,5.19,66.85,45.9,Healthcare
15-07-2025,BRK.B,448.92,458.51,461.87,443.57,19702183,9.49E+11,15.5,0,29.58,550.81,335.73,Financials
15-07-2025,C,64.35,64.61,65.49,63.77,10843222,1.24E+11,12.43,3.84,5.2,84.17,53.29,Financials
15-07-2025,CAT,366.94,375.42,376.31,362.57,8339127,1.95E+11,15.49,2.11,24.24,444.68,250.86,Industrials
15-07-2025,CB,249.09,245.27,251.02,243.57,5215134,95104693878,14.17,2.03,17.31,278.87,197.91,Financials
15-07-2025,COST,862.71,881.32,889.61,859.82,13646152,3.83E+11,38.25,0.55,23.04,966.94,580.33,Consumer Staples
15-07-2025,CRM,278.34,275.61,281.91,272.17,24068018,2.61E+11,32.42,0,8.5,300.83,232.82,Technology
15-07-2025,CVX,162.89,160.08,164.06,159.13,27682439,2.86E+11,16.37,3.02,9.78,178.7,145.79,Energy
15-07-2025,DIS,113.12,115.49,116.25,112.79,6294107,1.99E+11,35.32,0,3.27,155.49,81.44,Communication Services
15-07-2025,DUK,107.64,106.03,107.99,105.79,4332194,79040545455,16.35,3.83,6.49,123.14,79.75,Utilities
15-07-2025,ELV,538.72,533.12,542.76,528.79,14998204,1.20E+11,15.69,1.06,33.98,596.97,351.58,Healthcare
15-07-2025,GE,170.41,169.32,170.95,167.91,7027912,1.79E+11,26.24,0.42,6.45,228.02,128.95,Industrials
15-07-2025,GILD,79.89,79.08,80.35,78.5,4881352,93907500000,15.58,3.77,5.08,94.07,52.01,Healthcare
15-07-2025,GOOGL,184.28,188.8,189.84,183.8,74179505,2.25E+12,28.74,0,6.57,247.43,136.76,Communication Services
15-07-2025,GS,448.18,446.37,454.38,440.06,10380148,1.50E+11,15.53,1.96,28.74,566.76,382.55,Financials
15-07-2025,HD,372.32,365.44,373.16,361.74,13134538,3.80E+11,29.22,2.22,12.51,416.52,278.6,Consumer Discretionary
15-07-2025,HON,224.78,230.21,231.41,222.9,3397084,1.55E+11,22.6,1.83,10.19,271.44,208.37,Industrials
15-07-2025,IBM,202.02,202.28,205,200.56,11426207,1.82E+11,21.82,3.73,9.27,234.93,177.27,Technology
15-07-2025,INTC,33.84,33.09,33.98,32.92,13042240,1.28E+11,17.86,1.55,1.85,42.88,23.16,Technology
15-07-2025,INTU,625.52,641.63,642.96,622.04,13849290,1.73E+11,59.48,0.65,10.79,744.02,550.02,Technology
15-07-2025,ISRG,472.32,474.97,478,466.01,6586027,1.60E+11,50.59,0,9.39,601.75,397.85,Healthcare
15-07-2025,JNJ,167.23,168.09,169.29,166.47,21447859,4.24E+11,13.67,2.69,12.3,214.82,110.03,Healthcare
15-07-2025,JPM,219.78,220.07,222.1,218.4,29260818,6.15E+11,14.47,2.54,15.21,274.12,143.1,Financials
15-07-2025,KO,65.49,66.33,67.16,65.13,15027895,2.89E+11,29,2.9,2.29,72.61,52.3,Consumer Staples
15-07-2025,LLY,959.61,964.13,977.08,950,11939403,8.63E+11,50.24,1.19,19.19,1048.84,633.08,Healthcare
15-07-2025,LMT,490.16,493.5,498.23,483.66,4095208,1.18E+11,19.02,2.84,25.95,595.32,392.32,Industrials
15-07-2025,LOW,238.84,244.75,246.72,237.92,9918570,1.55E+11,20.06,1.65,12.2,319.28,173.31,Consumer Discretionary
15-07-2025,MA,488.23,480.2,493.68,475.43,16272003,4.50E+11,32.06,0.49,14.98,594.07,327.32,Financials
15-07-2025,MDLZ,71.62,70.88,72.41,70.56,13939820,90994594595,18,2.12,3.94,93.03,47.2,Consumer Staples
15-07-2025,MDT,92.14,92.68,93.65,91.69,4534911,1.18E+11,17.74,3.4,5.22,120.49,84.82,Healthcare
15-07-2025,META,503.82,503.87,510.29,500.18,69372407,1.40E+12,19.41,0.37,25.96,606.24,343.87,Communication Services
15-07-2025,MMC,222.98,227.86,228.94,220.52,6852554,1.11E+11,24.17,1.62,9.43,299.31,151.35,Financials
15-07-2025,MRK,133.11,131.16,134.63,129.8,16831136,3.23E+11,17.26,2.78,7.6,153.91,108.14,Healthcare
15-07-2025,MS,98.93,96.81,99.56,95.51,11235696,1.60E+11,12.58,3.18,7.7,129.26,66.03,Financials
15-07-2025,MSFT,433.84,427.83,439.81,421.45,82781512,3.05E+12,34.15,0.66,12.53,526.69,296.9,Technology
15-07-2025,NEE,78.88,79.84,80.74,77.71,14156113,1.65E+11,23.42,2.85,3.41,95.15,59.49,Utilities
15-07-2025,NFLX,695.4,695.71,705.9,690.3,22816876,2.89E+11,43.98,0,15.82,757.77,541.93,Communication Services
15-07-2025,NKE,89.28,91.12,91.62,88.58,12770509,1.37E+11,24.6,1.03,3.7,104.74,64,Consumer Discretionary
15-07-2025,NOW,874.67,862.52,877.41,859.77,14344766,1.78E+11,96.29,0,8.96,1011.45,614.08,Technology
15-07-2025,NVDA,496.13,490.92,499.05,486.18,76804757,2.75E+12,40.94,0,11.99,624.13,435.56,Technology
15-07-2025,ORCL,142.89,144.37,145.84,140.86,18808995,4.11E+11,24.49,1.16,5.9,186.58,115.61,Technology
15-07-2025,PEP,181.3,177.73,182.29,176.14,11926748,2.32E+11,21.58,2.68,8.24,212.27,133.31,Consumer Staples
15-07-2025,PFE,31.93,32.67,33,31.69,14513907,1.74E+11,10.76,5.61,3.04,37,26.28,Healthcare
15-07-2025,PG,173.01,174.75,175.86,171.97,34337020,3.95E+11,23.65,2.51,7.39,206.3,137.51,Consumer Staples
15-07-2025,PLD,128.23,129.32,131.18,127.24,13394265,1.24E+11,38.6,3.01,3.35,154.79,107.68,Real Estate
15-07-2025,PM,108.95,109.14,110.25,108.44,12896564,1.64E+11,20.65,4.79,5.29,137.25,83.81,Consumer Staples
15-07-2025,PYPL,68.92,70.09,70.97,68.19,11502311,75096428571,19.44,0,3.61,86.46,54.31,Financials
15-07-2025,QCOM,209.72,209.86,212.74,207.4,8061015,2.20E+11,19.03,1.66,11.03,237.15,191.62,Technology
15-07-2025,REGN,1084.38,1066.95,1088.68,1052.07,7206970,1.12E+11,16.48,0,64.74,1172.57,792.14,Healthcare
15-07-2025,RTX,121.94,118.98,122.7,118.46,2396715,1.57E+11,16.52,2.17,7.2,145.88,88.5,Industrials
15-07-2025,SCHW,84.65,86.16,87.25,83.94,5106565,1.45E+11,18.25,1.12,4.72,100.28,65.96,Financials
15-07-2025,SO,86.91,86.8,87.63,85.57,7532332,89863529412,16.02,3.56,5.42,111.17,77.38,Utilities
15-07-2025,SPGI,445.03,446.35,447.31,441.06,6352969,1.41E+11,37.53,0.83,11.89,591.16,309.82,Financials
15-07-2025,SYK,366.49,368.92,373.95,365.01,13093941,1.35E+11,35.25,0.91,10.47,448.24,262.97,Healthcare
15-07-2025,T,19.57,19.54,19.71,19.46,4900427,1.26E+11,7.6,7.1,2.57,25.69,14.51,Communication Services
15-07-2025,TJX,115.72,114.44,117.43,113.84,14429959,1.29E+11,22.29,1.12,5.13,132.84,90.83,Consumer Discretionary
15-07-2025,TMO,583.65,570.52,591.47,567.21,18552846,2.16E+11,26.77,0.27,21.31,654.05,377.06,Healthcare
15-07-2025,TSLA,257.34,253.91,259.57,253.36,31454388,8.30E+11,54.67,0,4.64,324.7,225.39,Consumer Discretionary
15-07-2025,TXN,207.81,208.69,211.74,204.96,8063235,1.88E+11,25.02,2.28,8.34,275.58,153.68,Technology
15-07-2025,UBER,79.26,77.84,80.13,77.3,9630279,1.50E+11,26.4,0,2.95,96.66,52.94,Technology
15-07-2025,UNH,612.25,614.77,620.14,609.57,23468719,5.64E+11,26.42,1.1,23.27,700.93,409.77,Healthcare
15-07-2025,UNP,250.97,251.77,254.33,250.19,13183683,1.53E+11,20.94,2.03,12.02,309.19,197.57,Industrials
15-07-2025,UPS,154.1,153.23,154.86,152.79,7806934,1.24E+11,15.81,3.09,9.69,201.95,103.3,Industrials
15-07-2025,V,293.79,292.69,298.14,289.51,33937922,5.85E+11,33.12,0.66,8.84,359.71,211.22,Financials
15-07-2025,VRTX,493.62,482.78,495.02,481.8,2142775,1.26E+11,30,0,16.09,563.62,319.01,Healthcare
15-07-2025,VZ,47.22,48.04,48.47,46.78,8372733,1.87E+11,9.77,6.82,4.92,63.32,34.63,Communication Services
15-07-2025,WMT,69.1,70.5,70.85,68.69,21963760,5.52E+11,24.34,1.21,2.9,92.39,63.82,Consumer Staples
15-07-2025,XOM,119.97,120.42,121.38,118.51,12255958,4.72E+11,12.9,3.17,9.33,148.6,99.83,Energy
15-07-2025,ZTS,146.73,148.83,151.04,146.1,6048861,67469600000,25.43,0.74,5.85,193.97,107.02,Healthcare
16-07-2025,AAPL,216.5,221.57,224.88,214.25,78138322,3.46E+12,29.66,0.53,7.47,296.99,148.12,Technology
16-07-2025,ABBV,186.6,187.14,187.65,184.26,9042458,3.18E+11,15.64,3.09,11.97,209.38,138.9,Healthcare
16-07-2025,ABT,122.48,119.67,123.93,119.38,24962777,1.99E+11,20.42,1.98,5.86,148.99,93.31,Healthcare
16-07-2025,ADBE,602.57,584.75,608.31,576.16,8389864,2.53E+11,40.06,0,14.6,651.66,503.22,Technology
16-07-2025,ADP,259.43,263.34,264.18,258.43,6352117,1.08E+11,30.47,2.11,8.64,329.98,214.72,Financials
16-07-2025,AMD,170.16,172.22,173.57,168.88,31225927,2.61E+11,43.02,0,4,193.46,153.71,Technology
16-07-2025,AMGN,299.24,293.46,300.73,290.51,14067955,1.49E+11,14.91,2.8,19.68,355.28,224.82,Healthcare
16-07-2025,AMT,212.53,207.88,214.86,205.19,7252688,96334634146,30.67,2.48,6.78,233.21,181.06,Real Estate
16-07-2025,AMZN,172.16,173.46,175.42,171.76,51802103,1.78E+12,33.31,0,5.21,227.61,120.86,Consumer Discretionary
16-07-2025,AVGO,1696.11,1709,1729.44,1688.99,24061146,7.84E+11,35.72,1.82,47.84,2200.03,1508.03,Technology
16-07-2025,BAC,44.76,45.39,45.62,44.45,28786115,3.38E+11,14.59,2.21,3.11,60.02,39.67,Financials
16-07-2025,BKNG,3711.06,3792.54,3815.92,3699.15,11492951,1.37E+11,22.61,0,167.74,4217.99,2879.3,Consumer Discretionary
16-07-2025,BLK,873.45,852.5,882.48,843.54,2321802,1.32E+11,21.05,2.47,40.5,988.99,599.31,Financials
16-07-2025,BMY,52.92,53.89,54.17,52.47,9846034,1.03E+11,11.36,4.82,4.74,65.01,47.12,Healthcare
16-07-2025,BRK.B,447.57,438.72,453.61,436,30003055,9.08E+11,16.15,0,27.17,504.9,326.89,Financials
16-07-2025,C,66.62,65.54,67.32,64.68,12695121,1.26E+11,9.64,3.48,6.8,70.89,53.22,Financials
16-07-2025,CAT,371.56,373.83,377.25,369.08,4772116,1.94E+11,16.47,2.23,22.7,480.65,306.18,Industrials
16-07-2025,CB,252.35,246.99,253.64,245.87,7096848,95771632653,13.04,1.8,18.94,323.52,219.31,Financials
16-07-2025,COST,865.03,843.69,872.9,834.92,22628042,3.66E+11,41.83,0.5,20.17,1025.4,595.16,Consumer Staples
16-07-2025,CRM,280.37,270.66,281.93,269.18,22078180,2.56E+11,35.71,0,7.58,359.73,217.43,Technology
16-07-2025,CVX,162.24,165.33,166.56,161.83,27074649,2.95E+11,15.97,3.09,10.35,196.04,133.28,Energy
16-07-2025,DIS,111.1,110.04,112.33,108.8,5902038,1.90E+11,35.63,0,3.09,147.74,82.07,Communication Services
16-07-2025,DUK,112.55,111.18,113.49,110.75,3371089,82879636364,21.4,4.17,5.2,142.86,74.5,Utilities
16-07-2025,ELV,556.01,546.28,564.29,542.33,12132073,1.23E+11,14.87,1.13,36.74,652.63,462.32,Healthcare
16-07-2025,GE,171.68,173.87,174.79,169.26,13305581,1.84E+11,32.06,0.37,5.42,204.99,138.38,Industrials
16-07-2025,GILD,80.51,79.43,81.37,78.95,9966241,94323125000,19.75,4.18,4.02,104.1,67.12,Healthcare
16-07-2025,GOOGL,182,183.95,184.44,179.86,33387878,2.19E+12,24.14,0,7.62,219.15,129.89,Communication Services
16-07-2025,GS,454.74,461.94,468.23,453.05,8186237,1.56E+11,15.86,1.98,29.13,532.25,399.34,Financials
16-07-2025,HD,372.35,363.58,377.33,359.88,22448791,3.79E+11,24.34,2.25,14.94,432,328.09,Consumer Discretionary
16-07-2025,HON,211.53,206.89,214.14,206.35,7833277,1.40E+11,26.8,2.02,7.72,223.46,168.34,Industrials
16-07-2025,IBM,189.42,194.39,195.63,187.28,9209873,1.74E+11,23.95,3.68,8.12,232.72,127.2,Technology
16-07-2025,INTC,36.92,36.73,37.12,36.5,11048164,1.42E+11,19.96,1.36,1.84,45.58,31.95,Technology
16-07-2025,INTU,663.08,654.5,666.97,651.02,9559396,1.76E+11,60.04,0.55,10.9,850.29,450.78,Technology
16-07-2025,ISRG,477.37,475.16,482.76,469.93,14534156,1.60E+11,57.02,0,8.33,626.15,380.86,Healthcare
16-07-2025,JNJ,171.33,169.5,173.07,168.46,24960899,4.28E+11,14.08,2.79,12.04,224,149.8,Healthcare
16-07-2025,JPM,208.63,210.82,213.11,207.09,20878118,5.89E+11,13.88,2.54,15.19,229.61,174.52,Financials
16-07-2025,KO,65.54,65.63,66.61,65.34,30998152,2.86E+11,25.81,2.98,2.54,72.36,60.07,Consumer Staples
16-07-2025,LLY,955.39,974.63,986.29,947.02,15154271,8.72E+11,44.83,1.23,21.74,1245.81,700.91,Healthcare
16-07-2025,LMT,481.17,492.57,496.39,474.67,7639744,1.18E+11,15.14,2.53,32.53,640.91,423.71,Industrials
16-07-2025,LOW,253.84,250.3,257.08,247.53,4725514,1.58E+11,22.15,1.95,11.3,314.45,170.27,Consumer Discretionary
16-07-2025,MA,465.83,471.32,472.46,462.01,15483136,4.42E+11,35.6,0.47,13.24,532.89,370.86,Financials
16-07-2025,MDLZ,77.34,78.14,79.03,76.56,6828914,1.00E+11,20.53,2.03,3.81,89.3,54.61,Consumer Staples
16-07-2025,MDT,90.81,91.82,92.22,89.57,8853618,1.17E+11,15.26,2.97,6.02,101.03,59.71,Healthcare
16-07-2025,META,490.14,482.89,497.31,480.49,36881404,1.34E+12,20.13,0.4,23.99,585.17,399.11,Communication Services
16-07-2025,MMC,213.78,215.23,218.05,211.44,11004383,1.05E+11,25.33,1.92,8.5,240.14,154.1,Financials
16-07-2025,MRK,133.68,130.44,135.27,129.4,26457262,3.21E+11,18.39,2.63,7.09,158.55,107.62,Healthcare
16-07-2025,MS,95.11,96.25,97.25,94.13,11039483,1.59E+11,11.17,3.22,8.62,113.72,84.73,Financials
16-07-2025,MSFT,450.25,457.15,463.29,445.5,55408673,3.26E+12,33.31,0.72,13.72,604.78,303.6,Technology
16-07-2025,NEE,78.12,78.17,78.94,77.91,2988668,1.61E+11,20.23,2.87,3.86,103.58,69.21,Utilities
16-07-2025,NFLX,654.01,660.81,667.01,648.58,8133195,2.74E+11,44.14,0,14.97,772.69,594.93,Communication Services
16-07-2025,NKE,90.94,92.86,93.35,90.59,2154003,1.39E+11,25.83,1.09,3.6,117.8,74.52,Consumer Discretionary
16-07-2025,NOW,838.39,847.03,851.95,826.76,14454205,1.74E+11,88.25,0,9.6,1125.37,648.34,Technology
16-07-2025,NVDA,511.15,521.89,526.53,507.59,76197897,2.92E+12,40.82,0,12.79,642.17,355.96,Technology
16-07-2025,ORCL,142.73,140.87,143.62,140.05,34190328,4.01E+11,20.41,1.17,6.9,177.99,109.8,Technology
16-07-2025,PEP,180.54,178.08,181.49,175.95,24614443,2.32E+11,26.24,2.6,6.79,223.28,156.72,Consumer Staples
16-07-2025,PFE,29.31,29.47,29.6,29.07,6363104,1.57E+11,11.24,5.42,2.62,35.16,25.7,Healthcare
16-07-2025,PG,174.03,171.38,175.98,169.97,11407660,3.87E+11,22.88,2.25,7.49,189.88,140.47,Consumer Staples
16-07-2025,PLD,132.85,131.7,133.78,129.91,4870725,1.27E+11,31.25,3.14,4.21,173.7,117.98,Real Estate
16-07-2025,PM,111.59,114.19,114.56,110,4797675,1.71E+11,17.95,4.61,6.36,136.67,77.78,Consumer Staples
16-07-2025,PYPL,71.18,70.34,72.22,69.5,7651743,75364285714,16.63,0,4.23,90.72,51.68,Financials
16-07-2025,QCOM,217.16,218.24,221.29,214.07,14822556,2.28E+11,19.59,1.86,11.14,262.38,145.91,Technology
16-07-2025,REGN,1149.44,1175.45,1181.38,1146.01,2698169,1.23E+11,16.57,0,70.94,1553.67,1032.26,Healthcare
16-07-2025,RTX,110.64,111.56,112.14,109.79,2085826,1.47E+11,18.09,2.34,6.17,142.51,95.46,Industrials
16-07-2025,SCHW,80.26,79.64,80.88,79.13,13414380,1.34E+11,18.8,1.12,4.24,106.57,66.02,Financials
16-07-2025,SO,85.95,86.25,86.96,85.18,4788057,89294117647,15.97,3.81,5.4,99.92,64.46,Utilities
16-07-2025,SPGI,468.89,471.53,478.06,463.07,12268246,1.49E+11,30.83,0.86,15.29,579.62,327.13,Financials
16-07-2025,SYK,366.99,359.77,371.06,355.04,8057261,1.31E+11,34.82,0.97,10.33,422.3,262.67,Healthcare
16-07-2025,T,22.84,22.53,23.05,22.27,5118827,1.45E+11,7.14,6.49,3.16,28.31,16.98,Communication Services
16-07-2025,TJX,123.91,122.63,125.13,121.22,14050025,1.38E+11,21.77,1.26,5.63,156.96,108.62,Consumer Discretionary
16-07-2025,TMO,561.24,549.71,569.53,546.43,33074740,2.09E+11,26.09,0.3,21.07,632.14,461.69,Healthcare
16-07-2025,TSLA,247.68,252.21,252.75,245.71,29528420,8.25E+11,49.79,0,5.07,284.69,166.13,Consumer Discretionary
16-07-2025,TXN,200.82,202.71,203.33,200.31,13080702,1.83E+11,24.49,2.42,8.28,229.34,181.91,Technology
16-07-2025,UBER,73.96,74.4,75.06,73.44,11680555,1.44E+11,30.77,0,2.42,88,63.57,Technology
16-07-2025,UNH,585.42,591.68,598.35,576.89,33377868,5.42E+11,26.45,1.21,22.37,764.48,457.94,Healthcare
16-07-2025,UNP,257.56,258.17,261.53,254.7,3906362,1.57E+11,24.68,1.96,10.46,319.38,227.29,Industrials
16-07-2025,UPS,153.57,154.44,154.98,152.52,6395376,1.25E+11,17.75,2.97,8.7,193.49,113.14,Industrials
16-07-2025,V,284.61,281.91,287.97,279.57,26586976,5.64E+11,29.35,0.65,9.61,323.98,197.03,Financials
16-07-2025,VRTX,465.53,469.23,471.41,460.78,5696639,1.22E+11,26.98,0,17.39,623.34,309.24,Healthcare
16-07-2025,VZ,46.22,46.77,46.97,46.03,3503939,1.82E+11,7.91,5.65,5.91,58.26,35.87,Communication Services
